dv,varying_factor,held,level_a,mean_a,sd_a,n_a,level_b,mean_b,sd_b,n_b,experiment_id_a,experiment_id_b,noise_stratum,observed_effect,raw_mde,effect_to_mde_ratio,status
time_to_recover,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '5', 'wait': '15'}",topology=FAN,193.3088,2.0735464065219276,5,topology=LIN,34.822599999999994,0.23986204368344585,5,FAN-LAT-TIM-T70-W5-D15,LIN-LAT-TIM-T70-W5-D15,tim_w5,158.4862,15.247130886596466,10.394493310169125,POWERED
time_to_recover,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '5', 'wait': '30'}",topology=FAN,274.1983333333333,3.5885281569653884,3,topology=LIN,64.8,0.17281926975890038,5,FAN-LAT-TIM-T70-W5-D30,LIN-LAT-TIM-T70-W5-D30,tim_w5,209.3983333333333,13.88908221568005,15.076470142637179,POWERED
time_to_recover,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '5', 'wait': '5'}",topology=FAN,121.2286,3.7734524377551137,5,topology=LIN,22.191399999999998,1.9467894852808307,5,FAN-LAT-TIM-T70-W5-D5,LIN-LAT-TIM-T70-W5-D5,tim_w5,99.0372,15.247130886596466,6.495464670475295,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '10'}",wait=15,16.2572,0.21151879349126348,5,wait=30,31.581666666666667,0.4224042297768018,3,FAN-CRS-CNT-T30-W10-D15,FAN-CRS-CNT-T30-W10-D30,main,-15.324466666666666,6.343514928492295,2.415768992335127,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '10'}",wait=15,16.2572,0.21151879349126348,5,wait=5,6.640666666666667,0.0781302331580635,3,FAN-CRS-CNT-T30-W10-D15,FAN-CRS-CNT-T30-W10-D5,main,9.616533333333333,6.343514928492295,1.5159629072740208,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '10'}",wait=30,31.581666666666667,0.4224042297768018,3,wait=5,6.640666666666667,0.0781302331580635,3,FAN-CRS-CNT-T30-W10-D30,FAN-CRS-CNT-T30-W10-D5,main,24.941,6.338049272762088,3.935122452768633,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '20'}",wait=15,17.2112,0.08646502182963872,5,wait=30,32.36633333333333,0.060961736633182766,3,FAN-CRS-CNT-T30-W20-D15,FAN-CRS-CNT-T30-W20-D30,main,-15.155133333333328,6.343514928492295,2.389075063930739,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '20'}",wait=15,17.2112,0.08646502182963872,5,wait=5,8.689666666666668,0.13923122255203113,3,FAN-CRS-CNT-T30-W20-D15,FAN-CRS-CNT-T30-W20-D5,main,8.521533333333334,6.343514928492295,1.3433456733991957,BORDERLINE
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '20'}",wait=30,32.36633333333333,0.060961736633182766,3,wait=5,8.689666666666668,0.13923122255203113,3,FAN-CRS-CNT-T30-W20-D30,FAN-CRS-CNT-T30-W20-D5,main,23.676666666666662,6.338049272762088,3.7356394132840967,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '5'}",wait=15,16.458999999999996,0.21498372031388893,5,wait=30,31.340600000000002,0.4463326114009588,5,FAN-CRS-CNT-T30-W5-D15,FAN-CRS-CNT-T30-W5-D30,main,-14.881600000000006,6.963772040071039,2.1370027499992945,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '5'}",wait=15,16.458999999999996,0.21498372031388893,5,wait=5,6.646000000000001,0.06262188115986282,5,FAN-CRS-CNT-T30-W5-D15,FAN-CRS-CNT-T30-W5-D5,main,9.812999999999995,6.963772040071039,1.409150090429998,BORDERLINE
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '5'}",wait=30,31.340600000000002,0.4463326114009588,5,wait=5,6.646000000000001,0.06262188115986282,5,FAN-CRS-CNT-T30-W5-D30,FAN-CRS-CNT-T30-W5-D5,main,24.6946,6.963772040071039,3.546152840429292,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '10'}",wait=15,17.232,0.1736058754766094,5,wait=30,31.595333333333333,0.39384810947030413,3,FAN-CRS-CNT-T50-W10-D15,FAN-CRS-CNT-T50-W10-D30,main,-14.363333333333333,6.343514928492295,2.2642546750886514,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '10'}",wait=15,17.232,0.1736058754766094,5,wait=5,6.483999999999999,0.1513571934200684,3,FAN-CRS-CNT-T50-W10-D15,FAN-CRS-CNT-T50-W10-D5,main,10.748000000000001,6.343514928492295,1.6943287942343581,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '10'}",wait=30,31.595333333333333,0.39384810947030413,3,wait=5,6.483999999999999,0.1513571934200684,3,FAN-CRS-CNT-T50-W10-D30,FAN-CRS-CNT-T50-W10-D5,main,25.111333333333334,6.338049272762088,3.961997178098609,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '20'}",wait=15,17.051666666666666,0.14503218033710155,3,wait=30,32.046,0.13437633720264858,3,FAN-CRS-CNT-T50-W20-D15,FAN-CRS-CNT-T50-W20-D30,main,-14.994333333333334,6.338049272762088,2.3657647152999934,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '20'}",wait=15,17.051666666666666,0.14503218033710155,3,wait=5,8.533333333333333,0.12413030787576945,3,FAN-CRS-CNT-T50-W20-D15,FAN-CRS-CNT-T50-W20-D5,main,8.518333333333333,6.338049272762088,1.3439992285861622,BORDERLINE
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '20'}",wait=30,32.046,0.13437633720264858,3,wait=5,8.533333333333333,0.12413030787576945,3,FAN-CRS-CNT-T50-W20-D30,FAN-CRS-CNT-T50-W20-D5,main,23.512666666666668,6.338049272762088,3.709763943886156,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '5'}",wait=15,16.2878,0.22252572884949778,5,wait=30,31.545333333333332,0.5513640660519427,3,FAN-CRS-CNT-T50-W5-D15,FAN-CRS-CNT-T50-W5-D30,main,-15.257533333333331,6.343514928492295,2.4052175340209514,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '5'}",wait=15,16.2878,0.22252572884949778,5,wait=5,6.715333333333334,0.027646579052991914,3,FAN-CRS-CNT-T50-W5-D15,FAN-CRS-CNT-T50-W5-D5,main,9.572466666666667,6.343514928492295,1.5090161802365014,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '5'}",wait=30,31.545333333333332,0.5513640660519427,3,wait=5,6.715333333333334,0.027646579052991914,3,FAN-CRS-CNT-T50-W5-D30,FAN-CRS-CNT-T50-W5-D5,main,24.83,6.338049272762088,3.9176091777492945,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '10'}",wait=15,17.0198,0.10388070080626163,5,wait=30,31.883333333333336,0.37635931413123597,3,FAN-CRS-CNT-T70-W10-D15,FAN-CRS-CNT-T70-W10-D30,main,-14.863533333333336,6.343514928492295,2.34310685808791,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '10'}",wait=15,17.0198,0.10388070080626163,5,wait=5,6.334333333333333,0.059500700275991004,3,FAN-CRS-CNT-T70-W10-D15,FAN-CRS-CNT-T70-W10-D5,main,10.685466666666667,6.343514928492295,1.6844709576818717,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '10'}",wait=30,31.883333333333336,0.37635931413123597,3,wait=5,6.334333333333333,0.059500700275991004,3,FAN-CRS-CNT-T70-W10-D30,FAN-CRS-CNT-T70-W10-D5,main,25.549000000000003,6.338049272762088,4.031051022243928,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '20'}",wait=15,16.887,0.11068875281617398,3,wait=30,32.41833333333333,0.5224388321452912,3,FAN-CRS-CNT-T70-W20-D15,FAN-CRS-CNT-T70-W20-D30,main,-15.531333333333329,6.338049272762088,2.450491099853008,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '20'}",wait=15,16.887,0.11068875281617398,3,wait=5,8.414,0.03780211634287247,3,FAN-CRS-CNT-T70-W20-D15,FAN-CRS-CNT-T70-W20-D5,main,8.473,6.338049272762088,1.3368466598094957,BORDERLINE
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '20'}",wait=30,32.41833333333333,0.5224388321452912,3,wait=5,8.414,0.03780211634287247,3,FAN-CRS-CNT-T70-W20-D30,FAN-CRS-CNT-T70-W20-D5,main,24.004333333333328,6.338049272762088,3.7873377596625035,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '5'}",wait=15,16.4764,0.45120593967721623,5,wait=30,31.91566666666667,0.54042791687082,3,FAN-CRS-CNT-T70-W5-D15,FAN-CRS-CNT-T70-W5-D30,main,-15.439266666666668,6.343514928492295,2.433866214662826,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '5'}",wait=15,16.4764,0.45120593967721623,5,wait=5,6.684666666666668,0.11111405551654296,3,FAN-CRS-CNT-T70-W5-D15,FAN-CRS-CNT-T70-W5-D5,main,9.791733333333333,6.343514928492295,1.543581664693993,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '5'}",wait=30,31.91566666666667,0.54042791687082,3,wait=5,6.684666666666668,0.11111405551654296,3,FAN-CRS-CNT-T70-W5-D30,FAN-CRS-CNT-T70-W5-D5,main,25.231,6.338049272762088,3.9808778559723104,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '10'}",wait=15,47.401,0.15369775535120614,3,wait=30,62.07466666666667,0.23945006438364982,3,FAN-CRS-TIM-T30-W10-D15,FAN-CRS-TIM-T30-W10-D30,main,-14.67366666666667,6.338049272762088,2.315170809688572,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '10'}",wait=15,47.401,0.15369775535120614,3,wait=5,28.704333333333334,0.4849343598192782,3,FAN-CRS-TIM-T30-W10-D15,FAN-CRS-TIM-T30-W10-D5,main,18.69666666666667,6.338049272762088,2.949908696200268,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '10'}",wait=30,62.07466666666667,0.23945006438364982,3,wait=5,28.704333333333334,0.4849343598192782,3,FAN-CRS-TIM-T30-W10-D30,FAN-CRS-TIM-T30-W10-D5,main,33.370333333333335,6.338049272762088,5.265079505888839,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '20'}",wait=15,47.467999999999996,0.19212756179163765,3,wait=30,61.94166666666666,0.20125688394023777,3,FAN-CRS-TIM-T30-W20-D15,FAN-CRS-TIM-T30-W20-D30,main,-14.473666666666666,6.338049272762088,2.283615359203277,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '20'}",wait=15,47.467999999999996,0.19212756179163765,3,wait=5,37.836333333333336,5.756417056931623,3,FAN-CRS-TIM-T30-W20-D15,FAN-CRS-TIM-T30-W20-D5,main,9.63166666666666,6.338049272762088,1.5196579029542998,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '20'}",wait=30,61.94166666666666,0.20125688394023777,3,wait=5,37.836333333333336,5.756417056931623,3,FAN-CRS-TIM-T30-W20-D30,FAN-CRS-TIM-T30-W20-D5,main,24.105333333333327,6.338049272762088,3.8032732621575773,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '5'}",wait=15,47.6312,0.1553454215611144,5,wait=30,61.92040000000001,0.16265392709676482,5,FAN-CRS-TIM-T30-W5-D15,FAN-CRS-TIM-T30-W5-D30,tim_w5,-14.289200000000008,15.247130886596466,0.9371730397199803,BORDERLINE
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '5'}",wait=15,47.6312,0.1553454215611144,5,wait=5,22.882600000000004,0.36128285317739695,5,FAN-CRS-TIM-T30-W5-D15,FAN-CRS-TIM-T30-W5-D5,tim_w5,24.748599999999996,15.247130886596466,1.6231643962442885,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '5'}",wait=30,61.92040000000001,0.16265392709676482,5,wait=5,22.882600000000004,0.36128285317739695,5,FAN-CRS-TIM-T30-W5-D30,FAN-CRS-TIM-T30-W5-D5,tim_w5,39.037800000000004,15.247130886596466,2.5603374359642688,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '50', 'window_size': '10'}",wait=15,47.381,0.2613292941864741,3,wait=30,61.933666666666674,0.15015103507246946,3,FAN-CRS-TIM-T50-W10-D15,FAN-CRS-TIM-T50-W10-D30,main,-14.552666666666674,6.338049272762088,2.2960797621449696,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '50', 'window_size': '10'}",wait=15,47.381,0.2613292941864741,3,wait=5,28.5028,0.4562556301022476,5,FAN-CRS-TIM-T50-W10-D15,FAN-CRS-TIM-T50-W10-D5,main,18.8782,6.343514928492295,2.9759841685257773,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '50', 'window_size': '10'}",wait=30,61.933666666666674,0.15015103507246946,3,wait=5,28.5028,0.4562556301022476,5,FAN-CRS-TIM-T50-W10-D30,FAN-CRS-TIM-T50-W10-D5,main,33.430866666666674,6.343514928492295,5.270085598208311,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '50', 'window_size': '20'}",wait=15,47.80233333333333,0.1796060503806412,3,wait=30,62.24033333333333,0.31038739235563945,3,FAN-CRS-TIM-T50-W20-D15,FAN-CRS-TIM-T50-W20-D30,main,-14.438000000000002,6.338049272762088,2.2779879705334003,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '50', 'window_size': '20'}",wait=15,47.80233333333333,0.1796060503806412,3,wait=5,33.71039999999999,0.1223204807053999,5,FAN-CRS-TIM-T50-W20-D15,FAN-CRS-TIM-T50-W20-D5,main,14.091933333333337,6.343514928492295,2.2214708236972114,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '50', 'window_size': '20'}",wait=30,62.24033333333333,0.31038739235563945,3,wait=5,33.71039999999999,0.1223204807053999,5,FAN-CRS-TIM-T50-W20-D30,FAN-CRS-TIM-T50-W20-D5,main,28.52993333333334,6.343514928492295,4.49749604989331,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '50', 'window_size': '5'}",wait=15,32.87133333333333,0.16712969016106397,3,wait=30,62.147333333333336,0.1648524592880939,3,FAN-CRS-TIM-T50-W5-D15,FAN-CRS-TIM-T50-W5-D30,tim_w5,-29.276000000000003,13.877115200128706,2.1096603708909525,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '50', 'window_size': '5'}",wait=15,32.87133333333333,0.16712969016106397,3,wait=5,22.980666666666668,0.21548395145191976,3,FAN-CRS-TIM-T50-W5-D15,FAN-CRS-TIM-T50-W5-D5,tim_w5,9.890666666666664,13.877115200128706,0.7127321870596658,UNDERPOWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '50', 'window_size': '5'}",wait=30,62.147333333333336,0.1648524592880939,3,wait=5,22.980666666666668,0.21548395145191976,3,FAN-CRS-TIM-T50-W5-D30,FAN-CRS-TIM-T50-W5-D5,tim_w5,39.16666666666667,13.877115200128706,2.822392557950619,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '70', 'window_size': '10'}",wait=15,47.67633333333333,0.3213118941672288,3,wait=30,61.717666666666666,0.11750035460939166,3,FAN-CRS-TIM-T70-W10-D15,FAN-CRS-TIM-T70-W10-D30,main,-14.041333333333334,6.338049272762088,2.215402993737566,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '70', 'window_size': '10'}",wait=15,47.67633333333333,0.3213118941672288,3,wait=5,22.877,0.27353427573157846,3,FAN-CRS-TIM-T70-W10-D15,FAN-CRS-TIM-T70-W10-D5,main,24.799333333333333,6.338049272762088,3.9127706753415494,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '70', 'window_size': '10'}",wait=30,61.717666666666666,0.11750035460939166,3,wait=5,22.877,0.27353427573157846,3,FAN-CRS-TIM-T70-W10-D30,FAN-CRS-TIM-T70-W10-D5,main,38.840666666666664,6.338049272762088,6.128173669079115,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '70', 'window_size': '20'}",wait=15,48.043000000000006,0.08608716512930539,3,wait=30,62.461333333333336,0.16831320011613415,3,FAN-CRS-TIM-T70-W20-D15,FAN-CRS-TIM-T70-W20-D30,main,-14.41833333333333,6.338049272762088,2.274885017902345,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '70', 'window_size': '20'}",wait=15,48.043000000000006,0.08608716512930539,3,wait=5,28.4916,0.37363123531096787,5,FAN-CRS-TIM-T70-W20-D15,FAN-CRS-TIM-T70-W20-D5,main,19.551400000000008,6.343514928492295,3.0821082980641643,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '70', 'window_size': '20'}",wait=30,62.461333333333336,0.16831320011613415,3,wait=5,28.4916,0.37363123531096787,5,FAN-CRS-TIM-T70-W20-D30,FAN-CRS-TIM-T70-W20-D5,main,33.96973333333334,6.343514928492295,5.355033245173925,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '70', 'window_size': '5'}",wait=15,31.882,0.2182269460905321,3,wait=30,62.07966666666667,0.10848655830716335,3,FAN-CRS-TIM-T70-W5-D15,FAN-CRS-TIM-T70-W5-D30,tim_w5,-30.197666666666667,13.877115200128706,2.1760766723610243,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '70', 'window_size': '5'}",wait=15,31.882,0.2182269460905321,3,wait=5,23.274666666666665,0.18808065645709793,3,FAN-CRS-TIM-T70-W5-D15,FAN-CRS-TIM-T70-W5-D5,tim_w5,8.607333333333337,13.877115200128706,0.6202537926076672,UNDERPOWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '70', 'window_size': '5'}",wait=30,62.07966666666667,0.10848655830716335,3,wait=5,23.274666666666665,0.18808065645709793,3,FAN-CRS-TIM-T70-W5-D30,FAN-CRS-TIM-T70-W5-D5,tim_w5,38.80500000000001,13.877115200128706,2.7963304649686918,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '30', 'window_size': '10'}",wait=15,23.976000000000003,0.18780441954331167,5,wait=30,31.409799999999997,0.04368867130046483,5,FAN-LAT-CNT-T30-W10-D15,FAN-LAT-CNT-T30-W10-D30,main,-7.433799999999994,6.963772040071039,1.0674961726524526,BORDERLINE
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '30', 'window_size': '10'}",wait=15,23.976000000000003,0.18780441954331167,5,wait=5,24.9632,0.1326770515198464,5,FAN-LAT-CNT-T30-W10-D15,FAN-LAT-CNT-T30-W10-D5,main,-0.9871999999999979,6.963772040071039,0.14176225102134837,UNDERPOWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '30', 'window_size': '10'}",wait=30,31.409799999999997,0.04368867130046483,5,wait=5,24.9632,0.1326770515198464,5,FAN-LAT-CNT-T30-W10-D30,FAN-LAT-CNT-T30-W10-D5,main,6.4465999999999966,6.963772040071039,0.9257339216311041,BORDERLINE
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '30', 'window_size': '20'}",wait=15,49.31666666666666,0.6425000648508381,3,wait=30,33.284333333333336,0.03153305144341706,3,FAN-LAT-CNT-T30-W20-D15,FAN-LAT-CNT-T30-W20-D30,main,16.032333333333327,6.338049272762088,2.52953750331867,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '30', 'window_size': '20'}",wait=15,49.31666666666666,0.6425000648508381,3,wait=5,34.45733333333333,0.07739078325829919,3,FAN-LAT-CNT-T30-W20-D15,FAN-LAT-CNT-T30-W20-D5,main,14.859333333333332,6.338049272762088,2.3444647862224195,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '30', 'window_size': '20'}",wait=30,33.284333333333336,0.03153305144341706,3,wait=5,34.45733333333333,0.07739078325829919,3,FAN-LAT-CNT-T30-W20-D30,FAN-LAT-CNT-T30-W20-D5,main,-1.1729999999999947,6.338049272762088,0.1850727170962506,UNDERPOWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '30', 'window_size': '5'}",wait=15,40.687999999999995,0.5106006267132843,3,wait=30,31.639,0.06367888189973231,5,FAN-LAT-CNT-T30-W5-D15,FAN-LAT-CNT-T30-W5-D30,main,9.048999999999996,6.343514928492295,1.4264962094367974,BORDERLINE
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '30', 'window_size': '5'}",wait=15,40.687999999999995,0.5106006267132843,3,wait=5,24.0732,0.09696236383257256,5,FAN-LAT-CNT-T30-W5-D15,FAN-LAT-CNT-T30-W5-D5,main,16.614799999999995,6.343514928492295,2.619178828660681,POWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '30', 'window_size': '5'}",wait=30,31.639,0.06367888189973231,5,wait=5,24.0732,0.09696236383257256,5,FAN-LAT-CNT-T30-W5-D30,FAN-LAT-CNT-T30-W5-D5,main,7.565799999999999,6.963772040071039,1.0864514169138166,BORDERLINE
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '50', 'window_size': '10'}",wait=15,23.744,0.13961554354727176,5,wait=30,31.327799999999996,0.15730289253538846,5,FAN-LAT-CNT-T50-W10-D15,FAN-LAT-CNT-T50-W10-D30,main,-7.5837999999999965,6.963772040071039,1.0890362229494568,BORDERLINE
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '50', 'window_size': '10'}",wait=15,23.744,0.13961554354727176,5,wait=5,24.816799999999997,0.08561074698891506,5,FAN-LAT-CNT-T50-W10-D15,FAN-LAT-CNT-T50-W10-D5,main,-1.0727999999999973,6.963772040071039,0.15405443972417188,UNDERPOWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '50', 'window_size': '10'}",wait=30,31.327799999999996,0.15730289253538846,5,wait=5,24.816799999999997,0.08561074698891506,5,FAN-LAT-CNT-T50-W10-D30,FAN-LAT-CNT-T50-W10-D5,main,6.510999999999999,6.963772040071039,0.9349817832252848,BORDERLINE
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '50', 'window_size': '20'}",wait=15,35.756,2.5981254781091696,3,wait=30,32.833333333333336,0.13957554704651293,3,FAN-LAT-CNT-T50-W20-D15,FAN-LAT-CNT-T50-W20-D30,main,2.9226666666666645,6.338049272762088,0.4611303164251012,UNDERPOWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '50', 'window_size': '20'}",wait=15,35.756,2.5981254781091696,3,wait=5,33.942,0.09305374790947357,3,FAN-LAT-CNT-T50-W20-D15,FAN-LAT-CNT-T50-W20-D5,main,1.814,6.338049272762088,0.28620793590161986,UNDERPOWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '50', 'window_size': '20'}",wait=30,32.833333333333336,0.13957554704651293,3,wait=5,33.942,0.09305374790947357,3,FAN-LAT-CNT-T50-W20-D30,FAN-LAT-CNT-T50-W20-D5,main,-1.1086666666666645,6.338049272762088,0.17492238052348139,UNDERPOWERED
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '50', 'window_size': '5'}",wait=15,24.0142,0.14648105679575013,5,wait=30,31.547200000000004,0.18005749081890432,5,FAN-LAT-CNT-T50-W5-D15,FAN-LAT-CNT-T50-W5-D30,main,-7.533000000000005,6.963772040071039,1.0817413259155393,BORDERLINE
time_to_recover,wait,"{'topology': 'FAN', 'fault': 'LAT', 'window_type': 'CNT', 'threshold': '50', 'window_size': '5'}",wait=15,24.0142,0.14648105679575013,5,wait=5,28.297200000000004,0.18140755221324112,5,FAN-LAT-CNT-T50-W5-D15,FAN-LAT-CNT-T50-W5-D5,main,-4.283000000000005,6.963772040071039,0.6150402361471202,UNDERPOWERED
