repo_full_name,path,sha,key_path,stargazers_count,minimum_number_of_calls,minimum_number_of_calls_is_default,sliding_window_size,sliding_window_size_is_default,lambda_star,likely_tutorial
maiksurco/GestorCliente_Microservices,config-data/facturas-service.yml,4a7ff9f1b819640118da5d25d08fe263ec95bad8,resilience4j.circuitbreaker.instances.facturasListarAllCB,1,4,False,10,False,0.4,False
maiksurco/GestorCliente_Microservices,config-data/facturas-service.yml,4a7ff9f1b819640118da5d25d08fe263ec95bad8,resilience4j.circuitbreaker.instances.facturasCreateCB,1,4,False,10,False,0.4,False
maiksurco/GestorCliente_Microservices,config-data/facturas-service.yml,4a7ff9f1b819640118da5d25d08fe263ec95bad8,resilience4j.circuitbreaker.instances.facturasEditCB,1,4,False,10,False,0.4,False
maiksurco/GestorCliente_Microservices,config-data/facturas-service.yml,4a7ff9f1b819640118da5d25d08fe263ec95bad8,resilience4j.circuitbreaker.instances.facturasDeleteCB,1,4,False,10,False,0.4,False
fraykanachullo/C5-ProyectoIntegrador,config-data/categoria-service.yml,382aa5f2c00c8abecaa56cd9acf3a9348dc86053,resilience4j.circuitbreaker.instances.pedidoListarPorIdCB,0,4,False,10,False,0.4,False
DavidDevlo/Infotel,config-data/ms-pedido-service.yml,066439dd2315025951f459ba7b877315627b25d2,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
Jhackns/ms-proyect,config-data/ms-pedido-service.yml,49692230cab7c22b80404455c506ceeb1d588115,resilience4j.circuitbreaker.instances.productoListarPorIdCB,0,4,False,10,False,0.4,False
Jhackns/ms-proyect,config-data/ms-pedido-service.yml,49692230cab7c22b80404455c506ceeb1d588115,resilience4j.circuitbreaker.instances.clienteListarPorIdCB,0,4,False,10,False,0.4,False
JhoelHairton/DAD_2023_2,config-data/ms-pedido-service.yml,64da1c4345d88a9128e693689d28136bb924a0da,resilience4j.circuitbreaker.instances.productoListarPorIdCB,0,4,False,10,False,0.4,False
JhoelHairton/DAD_2023_2,config-data/ms-pedido-service.yml,64da1c4345d88a9128e693689d28136bb924a0da,resilience4j.circuitbreaker.instances.clienteListarPorIdCB,0,4,False,10,False,0.4,False
Moises-Mestas/Practica-Examen,config-data/ms-pedido-service.yml,332705d7ad64f7c571bd5c51cf69260fcf147c8c,resilience4j.circuitbreaker.instances.clienteCircuitBreaker,0,4,False,10,False,0.4,False
Moises-Mestas/Practica-Examen,config-data/ms-pedido-service.yml,332705d7ad64f7c571bd5c51cf69260fcf147c8c,resilience4j.circuitbreaker.instances.productoCircuitBreaker,0,4,False,10,False,0.4,False
eberthrosales/DIST-2024,config-data/ms-pedido-service.yml,84b9e85f479fa1e8dedc87e85eb8f62b3a732aa5,resilience4j.circuitbreaker.instances.productoListarPorIdCB,0,4,False,10,False,0.4,False
eberthrosales/DIST-2024,config-data/ms-pedido-service.yml,84b9e85f479fa1e8dedc87e85eb8f62b3a732aa5,resilience4j.circuitbreaker.instances.clienteListarPorIdCB,0,4,False,10,False,0.4,False
jhanrq8888/DAD-2024,config-data/ms-pedido-service.yml,abb8cbeda87ba1e1727b1fd8eafee6c52d72faba,resilience4j.circuitbreaker.instances.productListByIdCB,0,4,False,10,False,0.4,False
jhanrq8888/DAD-2024,config-data/ms-pedido-service.yml,abb8cbeda87ba1e1727b1fd8eafee6c52d72faba,resilience4j.circuitbreaker.instances.clientListByIdCB,0,4,False,10,False,0.4,False
nilver987/proyecto5.0,config-data/ms-pedido-service.yml,abb8cbeda87ba1e1727b1fd8eafee6c52d72faba,resilience4j.circuitbreaker.instances.productListByIdCB,0,4,False,10,False,0.4,False
nilver987/proyecto5.0,config-data/ms-pedido-service.yml,abb8cbeda87ba1e1727b1fd8eafee6c52d72faba,resilience4j.circuitbreaker.instances.clientListByIdCB,0,4,False,10,False,0.4,False
YeralD21/C1-G5-GymMS,config-data/ms-pedido-service.yml,91d2ebde7032da1f2a733bb220e92af6d66fbf7c,resilience4j.circuitbreaker.instances.productoListarPorIdCB,0,4,False,10,False,0.4,False
YeralD21/C1-G5-GymMS,config-data/ms-pedido-service.yml,91d2ebde7032da1f2a733bb220e92af6d66fbf7c,resilience4j.circuitbreaker.instances.clienteListarPorIdCB,0,4,False,10,False,0.4,False
s-noroozi-cs/spring-boot-3-training,source-codes/spring-cloud/payment-service/src/main/resources/application.yml,d822cc3f7ded3a92ee9acabec172abec9ad4afc2,resilience4j.circuitbreaker.configs.default,0,1,False,1,False,1.0,True
cher-yami/sen,config-data/ms-producto-service.yml,5ba13895f58da7cf8cce410ba7b1e2f11252a267,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
carl0s8466/Log,config-data/ms-producto-service.yml,9826057672c69353d00b3652fa680fe9d0c3c18f,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
carl0s8466/0.02,config-data/ms-producto-service.yml,9826057672c69353d00b3652fa680fe9d0c3c18f,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
yuberluislunagutierrez/MICROSERVICIOSLUIS,config-data/ms-producto-service.yml,9826057672c69353d00b3652fa680fe9d0c3c18f,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
hokjose/22-05-distribuidas,config-data/ms-producto-service.yml,9826057672c69353d00b3652fa680fe9d0c3c18f,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
Anderson897lk/ProyectoVentasJC,config-data/ms-producto-service.yml,c9b72d6d6343efef405308b4354e2939bf20045a,resilience4j.circuitbreaker.instances.productoByIdCB,0,4,False,10,False,0.4,False
russbell456/ultimo,config-data/dmb-matricula-service.yml,18bb55ddb9dd87b18ca32c32a8f1c30323ee37b4,resilience4j.circuitbreaker.intances.matriculaListarPorIdCB,0,100,True,10,False,10.0,False
russbell456/ultimo,config-data/dmb-matricula-service.yml,18bb55ddb9dd87b18ca32c32a8f1c30323ee37b4,resilience4j.circuitbreaker.intances.clienteListarPorIdCB,0,100,True,10,False,10.0,False
xzh-net/spring-boot2-demo,spring-boot-resilience4j/src/main/resources/application.yml,705e44764cbe9414dd9682e405dbdeb434466c6a,resilience4j.circuitbreaker.instances.circuitBreakerApi,0,5,False,10,False,0.5,True
dou-ge-ge/cloud2024,cloud-consumer-feign-order80/target/classes/application.yml,fec2d56282ab7844c7c57689080889483c729fef,resilience4j.circuitbreaker.configs.default,0,2,False,2,False,1.0,False
Bigcream/app-chat,src/main/resources/application-local.yml,d47fb5a1a0b9ca4170ace06ab2b0362641144159,resilience4j.circuitbreaker.instances.microservice,0,10,False,5,False,2.0,False
NikitaKosikov/Hotel,order/src/main/resources/application.yml,a25b858a9e147f7339e496de36aa57182768f888,resilience4j.circuit-breaker.instances.email,0,20,False,10,False,2.0,False
maiksurco/Entregable_Final_MOVILES,ProyectoMobiles-Flutter/config-data/ms-gestionoferta-service.yml,ddf56affc3fd70cbcd9c572e2316c5bf2e5f6a7d,resilience4j.circuitbreaker.instances.empresaListarPorIdCB,0,4,False,10,False,0.4,False
ldTruong04/KienTrucThietKe,food/food/src/main/resources/application.yml,9d24bb1d5baa8c431fdecc0280a134ba3baefcb2,resilience4j.circuitbreaker.instances.backendB,0,20,False,10,False,2.0,False
MathiuZuri/AcademiaMicroserv,config-data/acad-notasAreaCurricular-service.yml,74e75ea53e2b993eb81f7125a2f8f9ecb0365c60,resilience4j.circuitbreaker.instances.PlanAcademicoPorIdCB,0,4,False,10,False,0.4,False
maiksurco/Entregable_Final_MOVILES,ProyectoMobiles-Flutter/config-data/ms-gestionseguimiento-service.yml,7ae9fbb96e0e09ae0913a730714c6db8c0b016eb,resilience4j.circuitbreaker.instances.estudianteListarPorIdCB,0,4,False,10,False,0.4,False
maiksurco/Entregable_Final_MOVILES,ProyectoMobiles-Flutter/config-data/ms-gestionseguimiento-service.yml,7ae9fbb96e0e09ae0913a730714c6db8c0b016eb,resilience4j.circuitbreaker.instances.ofertaListarPorIdCB,0,4,False,10,False,0.4,False
maiksurco/Entregable_Final_MOVILES,ProyectoMobiles-Flutter/config-data/ms-gestionseguimiento-service.yml,7ae9fbb96e0e09ae0913a730714c6db8c0b016eb,resilience4j.circuitbreaker.instances.empresaListarPorIdCB,0,4,False,10,False,0.4,False
Jeimyramos/AVANCE_Proyecto,santacruz-config-data/santacruz-venta-service.yml,039b088c3bc393ad1bf2da4a311d30c1d895e49e,resilience4j.circuitbreaker.instances.clienteListarPorIdCB,0,4,False,10,False,0.4,False
Jeimyramos/AVANCE_Proyecto,santacruz-config-data/santacruz-venta-service.yml,039b088c3bc393ad1bf2da4a311d30c1d895e49e,resilience4j.circuitbreaker.instances.productoListarPorIdCB,0,4,False,10,False,0.4,False
Jeimyramos/AVANCE_Proyecto,santacruz-config-data/santacruz-venta-service.yml,039b088c3bc393ad1bf2da4a311d30c1d895e49e,resilience4j.circuitbreaker.instances.trabajadorListarPorIdCB,0,4,False,10,False,0.4,False
camilamamanipaucar/SANTA-CRUZ-BOTICA,santacruz-config-data/santacruz-venta-service.yml,039b088c3bc393ad1bf2da4a311d30c1d895e49e,resilience4j.circuitbreaker.instances.clienteListarPorIdCB,0,4,False,10,False,0.4,False
camilamamanipaucar/SANTA-CRUZ-BOTICA,santacruz-config-data/santacruz-venta-service.yml,039b088c3bc393ad1bf2da4a311d30c1d895e49e,resilience4j.circuitbreaker.instances.productoListarPorIdCB,0,4,False,10,False,0.4,False
camilamamanipaucar/SANTA-CRUZ-BOTICA,santacruz-config-data/santacruz-venta-service.yml,039b088c3bc393ad1bf2da4a311d30c1d895e49e,resilience4j.circuitbreaker.instances.trabajadorListarPorIdCB,0,4,False,10,False,0.4,False
MathiuZuri/samplemc,santacruz-config-data/santacruz-compra-service.yml,76adb0bbf9f8d5cd71fb6a834f6d23cebdf313d4,resilience4j.circuitbreaker.instances.medioDePagoListarPorIdCB,0,4,False,10,False,0.4,True
MathiuZuri/samplemc,santacruz-config-data/santacruz-compra-service.yml,76adb0bbf9f8d5cd71fb6a834f6d23cebdf313d4,resilience4j.circuitbreaker.instances.trabajadorListarPorIdCB,0,4,False,10,False,0.4,True
MathiuZuri/samplemc,santacruz-config-data/santacruz-compra-service.yml,76adb0bbf9f8d5cd71fb6a834f6d23cebdf313d4,resilience4j.circuitbreaker.instances.productoListarPorIdCB,0,4,False,10,False,0.4,True
MathiuZuri/samplemc,santacruz-config-data/santacruz-almacen-service.yml,df51e220fc5112ad61afacd8008c16c2a0f110ae,resilience4j.circuitbreaker.instances.sucursalListarPorIdCB,0,4,False,10,False,0.4,True
100-hours-a-week/5-team-service-be,common/src/main/resources/resilience4j-defaults.yml,3657c6f1a663fee2b2a89c7edc1f8911071a0857,resilience4j.circuitbreaker.configs.externalApi,0,20,False,30,False,0.6666666666666666,False
TwelveNexus/one-plan,backend/api-gateway/src/main/resources/application.yml,0af08ef28fe9bee054a1a4e3e77a4b7f76050074,resilience4j.circuitbreaker.instances.identity-service,0,5,False,10,False,0.5,False
TwelveNexus/one-plan,backend/api-gateway/src/main/resources/application.yml,0af08ef28fe9bee054a1a4e3e77a4b7f76050074,resilience4j.circuitbreaker.instances.tenant-service,0,5,False,10,False,0.5,False
xuantruong121/KTvTKPM_ThucHanh,Tuan10/order-service/src/main/resources/application.yml,2b9981e88013d7da13dbedbbcb6dfbba26540295,resilience4j.circuitbreaker.instances.backendB,0,20,False,10,False,2.0,False
jabberwocker04/msa_exam,com.sparta.msa_exam.order/src/main/resources/application.yml,4ca7ffe49a7267815bd3bfadc42f5eedcd1c93b9,resilience4j.circuitbreaker.configs.default,0,5,False,5,False,1.0,False
hhl-pwb/SpringClouldLearning,SpringCloud/cloud2024/cloud-consumer-feign-order80/src/main/resources/application.yml,6314cb37755f871eac2b184f46102f5881e227d8,resilience4j.circuitbreaker.configs.default,0,2,False,2,False,1.0,True
realbachdongquan/ms,ecommerce-config-server/src/main/resources/configurations/ecommerce-category-service.yml,df04bce1f1dc216040452606bc65ea0f995ea3c7,resilience4j.circuitbreaker.instances.categoryService,0,5,False,10,False,0.5,False
buxiangxuejava/software-service-experiment,lab4/springcloud_lab4/service-consumer-1/src/main/resources/application.yml,3b3d47026f18a602c8ca38306f0a9772df1ff3c4,resilience4j.circuitbreaker.instances.circuitBreakerA,0,5,False,10,False,0.5,False
buxiangxuejava/software-service-experiment,lab4/springcloud_lab4/service-consumer-1/src/main/resources/application.yml,3b3d47026f18a602c8ca38306f0a9772df1ff3c4,resilience4j.circuitbreaker.instances.circuitBreakerB,0,5,False,10,False,0.5,False
yaseenshar/EasyShop,backend/infrastructure/api-gateway/src/main/resources/application.yml,7db111137b40b15570dc2d127eeead17da291cdf,resilience4j.circuitbreaker.configs.default,0,10,False,120,False,0.08333333333333333,False
ghost-kali/E-Shop,ecom-backend_microservices/microservices/config-server/src/main/resources/config/order-service.yml,66b191d31380a886187ea222b207e9a80b68f197,resilience4j.circuitbreaker.instances.cart-service,0,5,False,10,False,0.5,False
ghost-kali/E-Shop,ecom-backend_microservices/microservices/config-server/src/main/resources/config/order-service.yml,66b191d31380a886187ea222b207e9a80b68f197,resilience4j.circuitbreaker.instances.product-service,0,5,False,10,False,0.5,False
ghost-kali/E-Shop,ecom-backend_microservices/microservices/config-server/src/main/resources/config/order-service.yml,66b191d31380a886187ea222b207e9a80b68f197,resilience4j.circuitbreaker.instances.auth-service,0,5,False,10,False,0.5,False
NamanParmar1/E-commerceApplication,ecom-backend_microservices/microservices/config-server/src/main/resources/config/order-service.yml,b26a77e37946cdc9f8ad1248c6c84ba53614a897,resilience4j.circuitbreaker.instances.cart-service,0,5,False,10,False,0.5,False
NamanParmar1/E-commerceApplication,ecom-backend_microservices/microservices/config-server/src/main/resources/config/order-service.yml,b26a77e37946cdc9f8ad1248c6c84ba53614a897,resilience4j.circuitbreaker.instances.product-service,0,5,False,10,False,0.5,False
NamanParmar1/E-commerceApplication,ecom-backend_microservices/microservices/config-server/src/main/resources/config/order-service.yml,b26a77e37946cdc9f8ad1248c6c84ba53614a897,resilience4j.circuitbreaker.instances.auth-service,0,5,False,10,False,0.5,False
sag128/MSDemo,cloud-config-server/cloud-config-server/src/main/resources/config/USERSYSTEM.yml,0ec169c31a01a8bd504f31df36d1d1af782f59f4,resilience4j.circuitbreaker.instances.userService,0,100,True,5,False,20.0,True
vignesh2818/Mini-Project,user-contact-microservices-miniproject/user-management-service/src/main/resources/application.yml,ea712de4e5aa0b092d3acb547b1ab2c588ecea75,resilience4j.circuitbreaker.instances.config-mngmt,0,5,False,5,False,1.0,False
opensabe/common-tools,spring-boot-starter-paypal/src/test/resources/application.yml,ee72457e1387242760408d0676c4785aff1e8206,resilience4j.circuitbreaker.configs.default,4,5,False,10,False,0.5,True
s-noroozi-cs/spring-boot-3-training,source-codes/spring-cloud/payment-service/src/test/resources/application.yml,87290a1af39afe9f011fe44f2e2e3f90ad017248,resilience4j.circuitbreaker.configs.default,0,1,False,1,False,1.0,True
23Vvrangler/PROYECTO-DAAA,config-data/ms-carrito-service.yml,3514a96251a2f31a958e8e02d13f1e5f3a86bc35,resilience4j.circuitbreaker.instances.carritoListarPorIdCB,0,4,False,10,False,0.4,False
seshuthota/auto-suggest,src/main/resources/application.yml,750c9879dd731cf89c4a90b3db3dde570e73af2e,resilience4j.circuitbreaker.configs.default,0,5,False,10,False,0.5,False
BootcampToProd/spring-boot-resilience4j-circuit-breaker,src/main/resources/application.yml,40ec3cf18292e61a6b5801ae1aaaf92ab4193b34,resilience4j.circuitbreaker.instances.timeBasedCircuitBreaker,0,5,False,60,False,0.08333333333333333,True
Uhziel-1/SV.2025-1,config-data/ms-producto-service.yml,0a025c16c17f2cb46577da31c42b9de6e9f52aa4,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
ganchevdimitarg/e-commorce,order/src/main/resources/application-dev.yml,683922b2900b10662498a3f7b6b4fbe0318b806a,resilience4j.circuitbreaker.configs.default,3,10,False,10,False,1.0,False
ZethGecko/examen,config-data/ms-matricula-service.yml,bc3e629e1e75cafb69cbac825cd11dc05522ebd9,resilience4j.circuitbreaker.instances.EstudianteListarPorIdCB,0,4,False,10,False,0.4,False
ZethGecko/examen,config-data/ms-matricula-service.yml,bc3e629e1e75cafb69cbac825cd11dc05522ebd9,resilience4j.circuitbreaker.instances.CursoListarPorIdCB,0,4,False,10,False,0.4,False
Rosella16/config,task-service.yml,159bf9632d32dce8af351aa3b9edea84c0c490e3,resilience4j.circuitbreaker.instances.keyscloak-admin-client,0,5,False,10,False,0.5,False
Lekiamz/lowes-config-repo,order-service.yml,5e229e345f4cbd9e2cef98e8f578533e36fc783e,resilience4j.circuitbreaker.configs.default,0,5,False,10,False,0.5,False
xaawii/task-manager-api,gateway-service/src/main/resources/bootstrap.yml,24008b1ab239d56ddbd7404b37738dd650a6dda7,resilience4j.circuitbreaker.instances.userCircuitBreaker,1,4,False,10,False,0.4,False
xaawii/task-manager-api,gateway-service/src/main/resources/bootstrap.yml,24008b1ab239d56ddbd7404b37738dd650a6dda7,resilience4j.circuitbreaker.instances.authCircuitBreaker,1,4,False,10,False,0.4,False
xaawii/task-manager-api,gateway-service/src/main/resources/bootstrap.yml,24008b1ab239d56ddbd7404b37738dd650a6dda7,resilience4j.circuitbreaker.instances.taskCircuitBreaker,1,4,False,10,False,0.4,False
Randy236/tareaunidad2,config-data/rdcm-matricula-service.yml,fb4bbbf873877bde5231549f56d757382ae142ca,resilience4j.circuitbreaker.intances.matriculaListarPorIdCB,0,100,True,10,False,10.0,False
Randy236/tareaunidad2,config-data/rdcm-matricula-service.yml,fb4bbbf873877bde5231549f56d757382ae142ca,resilience4j.circuitbreaker.intances.clienteListarPorIdCB,0,100,True,10,False,10.0,False
vladimirqt233/Proyecto-Integrador,config-data/ms-gestionenvio-service.yml,af5f68db76ffd253d98305ea78b2becae46323b8,resilience4j.circuitbreaker.instances.registroListByIdCB,0,4,False,10,False,0.4,False
vladimirqt233/Proyecto-Integrador,config-data/ms-gestionenvio-service.yml,af5f68db76ffd253d98305ea78b2becae46323b8,resilience4j.circuitbreaker.instances.librocargaListByIdCB,0,4,False,10,False,0.4,False
mael051118/GestorCliente_Microservices,config-data/msinv-service.yml,306b28f5e5ec0c2740a56536f4c54f5eba6a3a35,resilience4j.circuitbreaker.instances.invetarioListarPorIdCB,0,4,False,10,False,0.4,False
mael051118/GestorCliente_Microservices,config-data/msinv-service.yml,306b28f5e5ec0c2740a56536f4c54f5eba6a3a35,resilience4j.circuitbreaker.instances.invetarioListarAllCB,0,4,False,10,False,0.4,False
mael051118/GestorCliente_Microservices,config-data/msinv-service.yml,306b28f5e5ec0c2740a56536f4c54f5eba6a3a35,resilience4j.circuitbreaker.instances.invetarioCreateCB,0,4,False,10,False,0.4,False
mael051118/GestorCliente_Microservices,config-data/msinv-service.yml,306b28f5e5ec0c2740a56536f4c54f5eba6a3a35,resilience4j.circuitbreaker.instances.invetarioEditCB,0,4,False,10,False,0.4,False
mael051118/GestorCliente_Microservices,config-data/msinv-service.yml,306b28f5e5ec0c2740a56536f4c54f5eba6a3a35,resilience4j.circuitbreaker.instances.invetarioDeleteCB,0,4,False,10,False,0.4,False
vladimirqt233/Proyecto-Integrador,config-data/ms-registroenvio-service.yml,a05cbbce0040b54979727317babf139bce8bc54a,resilience4j.circuitbreaker.instances.vehiculoListByIdCB,0,4,False,10,False,0.4,False
vladimirqt233/Proyecto-Integrador,config-data/ms-registroenvio-service.yml,a05cbbce0040b54979727317babf139bce8bc54a,resilience4j.circuitbreaker.instances.clienteListByIdCB,0,4,False,10,False,0.4,False
Moises-Mestas/AquiNomas2,Backend/config-data/servicio-pedido2.yml,e9e07eeb7d4c3905a66132e3f9f64fae94e0f553,resilience4j.circuitbreaker.instances.clienteCircuitBreaker,0,4,False,10,False,0.4,False
Moises-Mestas/AquiNomas2,Backend/config-data/servicio-pedido2.yml,e9e07eeb7d4c3905a66132e3f9f64fae94e0f553,resilience4j.circuitbreaker.instances.productoCircuitBreaker,0,4,False,10,False,0.4,False
mael051118/GestorCliente_Microservices,config-data/prodcat-service.yml,78fb22a1bbaf9f5bb578ac6958ca84324030385d,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
mael051118/GestorCliente_Microservices,config-data/prodcat-service.yml,78fb22a1bbaf9f5bb578ac6958ca84324030385d,resilience4j.circuitbreaker.instances.categoriaListarAllCB,0,4,False,10,False,0.4,False
mael051118/GestorCliente_Microservices,config-data/prodcat-service.yml,78fb22a1bbaf9f5bb578ac6958ca84324030385d,resilience4j.circuitbreaker.instances.categoriaCreateCB,0,4,False,10,False,0.4,False
mael051118/GestorCliente_Microservices,config-data/prodcat-service.yml,78fb22a1bbaf9f5bb578ac6958ca84324030385d,resilience4j.circuitbreaker.instances.categoriaEditCB,0,4,False,10,False,0.4,False
mael051118/GestorCliente_Microservices,config-data/prodcat-service.yml,78fb22a1bbaf9f5bb578ac6958ca84324030385d,resilience4j.circuitbreaker.instances.categoriaDeleteCB,0,4,False,10,False,0.4,False
Alexandre-Carbenay/library,website/src/main/resources/application.yml,f878c6c978adafcd5aa02f7a5000724da2fd5362,resilience4j.circuitbreaker.configs.default,1,10,False,10,False,1.0,False
gorupradeep/lms-base,src/main/resources/application.yml,db6e9c39b63ebdb19f310beb201a8c03ece64a5c,resilience4j.circuitbreaker.instances.someOtherService,0,20,False,10,False,2.0,False
cher-yami/Universidad,config-data/ms-venta.yml,8fb825c02a85708d01271021827c8d1aedb65c65,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
huntercodexs/simple-api-demo,sample/feign/src/main/resources/application-default.yml,65fb43701927757cdb695f5525ee47d3c7e88dd3,resilience4j.circuitbreaker.configs.default,0,2,False,2,False,1.0,True
Emanuelsmcastro/SpringBootMicroservices,hr-payroll/src/main/resources/application.yml,d2214a4c663970ebcf5aec01630ee7274f4defff,resilience4j.circuitbreaker.instances.hr-worker,1,5,False,10,False,0.5,False
cher-yami/Universidad,config-data/ms-compra.yml,653042d27a2679187a03987fb1d6cd50e4bde837,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
fresh-market/fm-backend,src/main/resources/application.yml,e754151156ba55959046e6b9cf89c0054e779304,resilience4j.circuitbreaker.configs.kakao-common,0,5,False,60,False,0.08333333333333333,False
fresh-market/fm-backend,src/main/resources/application.yml,e754151156ba55959046e6b9cf89c0054e779304,resilience4j.circuitbreaker.configs.kakao-low-traffic,0,3,False,300,False,0.01,False
fresh-market/fm-backend,src/main/resources/application.yml,e754151156ba55959046e6b9cf89c0054e779304,resilience4j.circuitbreaker.instances.couponSeq,0,100,False,10,False,10.0,False
fresh-market/fm-backend,src/main/resources/application.yml,e754151156ba55959046e6b9cf89c0054e779304,resilience4j.circuitbreaker.instances.couponWrite,0,20,False,10,False,2.0,False
chin-tian/Service-Exp,Service_Consumer_16001/src/main/resources/application.yml,22732730ae591eebab8baf21d72dc259734fbed7,spring.cloud.resilience4j.instances.serviceA.circuitBreaker,0,5,False,10,False,0.5,False
chin-tian/Service-Exp,Service_Consumer_16001/src/main/resources/application.yml,22732730ae591eebab8baf21d72dc259734fbed7,spring.cloud.resilience4j.instances.serviceA.serviceB.circuitBreaker,0,5,False,10,False,0.5,False
JIMY-BETANZOS-1/NUEVO,config-data/ms-producto.yml,9960eb954dd25248929d608e78d4531fe422ad86,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
cykei/FIFOPaymetService,order-service/src/main/resources/application.yml,8038c40327cafa978e6a7cd2b217528fb8762e1c,resilience4j.circuitbreaker.instances.test,0,5,False,10,False,0.5,False
omerada/SpringBootMicroservices-CraftPilot-AI,api-gateway/src/main/resources/application.yml,36197952fc3cfb765243313b395cd12d1c1e1304,resilience4j.circuitbreaker.configs.default,6,100,True,100,False,1.0,False
jesperancinha/advanced-library-management,advanced-library-mngmt-gate/src/main/resources/application.yml,a2ad0992a5ca403794d6321ffcf0487f244dbaa6,resilience4j.circuitbreaker.instances.almr_testcase_5,2,5,False,1,False,5.0,False
jcaido/microservices-practice,config-data/user-service.yml,d45db09ef9f514accddfcfb58a32b5211b5e0ea3,resilience4j.circuitbreaker.instances.carsCB,0,4,False,10,False,0.4,True
jcaido/microservices-practice,config-data/user-service.yml,d45db09ef9f514accddfcfb58a32b5211b5e0ea3,resilience4j.circuitbreaker.instances.bikesCB,0,4,False,10,False,0.4,True
jcaido/microservices-practice,config-data/user-service.yml,d45db09ef9f514accddfcfb58a32b5211b5e0ea3,resilience4j.circuitbreaker.instances.vehiclesCB,0,4,False,10,False,0.4,True
Mochispastry/mochis-pastry,config-data/auth-service.yml,d209edb6c04fe64c3d0a7247444d72c8279daee0,resilience4j.circuitbreaker.instances.dmaster-basic-serviceCB,0,4,False,10,False,0.4,False
SergioMarsilli23/micrometer-demo-service2,src/main/resources/application-circuitbreaker.yml,400bd03d82954881dd331ef382beaf014b5f2caa,resilience4j.circuitbreaker.configs.default,0,10,False,10,False,1.0,True
fraykanachullo/C5-ProyectoIntegrador,config-data/Venta-Service.yml,c903ab6375c12a1a5876c047cd70ca6813125bba,resilience4j.circuitbreaker.instances.pedidoListarPorIdCB,0,4,False,10,False,0.4,False
cher-yami/NA,config-server/ms-producto.yml,c8480854d472b79f479fd8de379399b90236d0a1,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
whsv26/spring-framework-developer-course,hw18-resilience/src/main/resources/application.yml,3509757c888fd9b46c159c7299e506510e8ef853,resilience4j.circuitbreaker.instances.auth,1,50,False,60,False,0.8333333333333334,True
cher-yami/NA,config-server/ms-inventario.yml,688fa066f71f5ead12a94ae446e5f2961f014f97,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
noetipo/DAD-2024-2-G2-V2,config-data/ms-order-service.yml,c1759db3361b4f86d7eeecf5c4fca0c40051981a,resilience4j.circuitbreaker.instances.orderByIdCB,0,4,False,10,False,0.4,False
noetipo/DAD-2024-2-G2-V2,config-data/ms-order-service.yml,c1759db3361b4f86d7eeecf5c4fca0c40051981a,resilience4j.circuitbreaker.instances.clientByIdCB,0,4,False,10,False,0.4,False
thural/quietspace-microservices,config-server/src/main/resources/configurations/application.yml,bf68546ebd9b98264f4b22099a0c74de21371beb,resilience4j.circuitbreaker.configs.default,0,100,True,100,False,1.0,False
carl0s8466/Segur,config-data/ms-kajita-service.yml,ff34c49de6c21c012d19dd40532215cf850085f9,resilience4j.circuitbreaker.instances.listarProductoPorIdCB,0,4,False,10,False,0.4,False
GROVER-JHA/asistencia,config-data/ms-evento-service.yml,630b501d0a1396087ede22934432a1512523e061,resilience4j.circuitbreaker.instances.eventoCB,0,4,False,10,False,0.4,False
cher-yami/UPeU-Cher,config-data/ms-cliente-service.yml,cdbd0e1abba75d9d9b19a8711c2081c40ca9047c,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
hokjose/05-06-25--derstribuidas,config-data/ms-producto-service.yml,9826057672c69353d00b3652fa680fe9d0c3c18f,resilience4j.circuitbreaker.instances.categoriaListarPorIdCB,0,4,False,10,False,0.4,False
cher-yami/AMANECIDA,config-data/ms-producto-service.yml,deef45cd18a197afd312467f36204974ff41036f,resilience4j.circuitbreaker.instances.productoByIdCB,0,4,False,10,False,0.4,False
YeralD21/C1-G5-GymMS,config-data/ms-pagoclase-service.yml,df39b9b6ac54d8aedf9f187fd9073979dfa81742,resilience4j.circuitbreaker.instances.clasePorId,0,4,False,10,False,0.4,False
